Country Name,Country Code,Indicator Name,Indicator Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Senegal,SEN,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,27241796.76956004,22017091.942239705,22503062.321740642,27702707.159763508,26059306.801661424,29978288.111472476,27362456.362029754,32272417.156545673,29093335.674492337,27156224.638855647,39888209.478376634,40808336.847091414
Costa Rica,COS,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,16771312.086186329,22091375.184221305,18725725.60071661,24685566.88456879,29283364.66685055,31001126.770655446,27593945.389289435,27726437.770818595,34447531.01863094,32389800.726931814,25878099.359700866,31931453.120139144
"Yemen, Rep.",YEM,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,164366085.9727244,177081800.5532303,201883875.9760345,213014268.96435317,211337249.3749737,244782660.38923562,258374395.1952869,265125830.5756574,263496774.59647486,261451212.75448182,266238332.52396685,217310586.33921853
Algeria,ALG,"Commitments, public and publicly guaranteed (COM, current US$)",DT.COM.DPPG.CD,356325469.7615561,391000815.663253,389592998.8294993,542869247.8987321,406796732.1285278,514246588.8950454,510641340.4729519,656115983.4037583,481852394.17242557,566598082.4555506,725862460.7258345,723797807.4020001
El Salvador,EL ,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,673382732.5138253,1007888482.8627564,794649071.5496045,1091986157.4367902,945902240.6682094,1212617798.0021577,1078866013.226745,1285636400.938999,912244677.4242741,1294839111.431266,1414943869.1486063,1077660831.6700206
Burkina Faso,BUR,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,295335993.3545267,238065462.9127442,,264791103.30412164,293345274.44958866,327785565.90863943,355092998.31040776,410414563.4291439,367013562.16287106,378821983.02844435,321219732.07749337,329444948.0546211
Fiji,FIJ,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",DT.NFL.DPNG.CD,25206537.92758844,36990630.419897564,30031112.17120863,37600134.23550042,35180862.97379162,40544620.00827808,37765739.42440188,35344731.0742466,39042603.75420287,39802283.24204985,45690345.73743593,51690898.52789615
"Egypt, Arab Rep.",EGY,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,8387034.843486568,7136865.293544213,9392068.98769203,9382772.237384891,10666026.98044571,9085953.577104604,10441990.68652895,10040652.22177545,11112654.297296384,10717655.67265247,9906058.112436231,11729467.191058306
Afghanistan,AFG,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,334773598.2138568,339658461.64848155,389513647.4055898,348686611.46646845,311950140.5429201,415958686.39494985,440176805.55595416,424073914.7091661,475784867.8020551,443486152.2748946,464102305.3032357,
Guatemala,GUA,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,137325011.7927821,156602001.52527297,140501380.25027487,,158157769.59124133,162461856.86596566,188257588.51344764,196927589.5967825,181030148.71431655,192301263.50240478,,245972811.51306918
Kyrgyz Republic,KYR,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,43607261.01859209,42215577.55983486,50445301.28290606,61107855.99022547,57614348.926359184,49404076.92133226,63435624.05015302,59600295.551277146,65992201.1810278,72108294.54261924,68616521.3216733,79334457.76363759
Cabo Verde,CAB,"Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)",DT.NFL.DPPG.CD,1138561236.9055989,974001795.0538961,1297796927.326475,995654805.4918195,1050363309.052571,1533228202.410799,1431142168.155933,1582370657.1868107,1339768911.2456555,1597852925.2057114,1602160075.4187605,1661250409.981908
Algeria,ALG,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,195271680.06313446,224331584.2103173,256549739.87114567,276377926.3958384,209933734.01025027,298075047.2268503,263976783.87710503,248404114.2855664,280520508.0555235,352081406.2956461,304649927.32049567,294109425.56705725
Sierra Leone,SIE,"Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)",DT.NTR.DPNG.CD,453716394.46110195,483714386.90311027,425300503.4629225,512722134.9185686,552359692.9727784,528602093.1414303,520795394.9095878,606194702.7242662,714740132.5968262,603291405.97975,615066502.4057837,654842988.7816082
Armenia,ARM,"Commitments, public and publicly guaranteed (COM, current US$)",DT.COM.DPPG.CD,187339680.71761775,154449055.00706828,187300067.25143763,211910874.02799883,183372153.77446297,215051826.0669408,193452136.92802724,205375962.95778903,245601820.99644008,226334309.84184486,281875957.73153734,305103369.6140636
Cambodia,CAM,"Commitments, public and publicly guaranteed (COM, current US$)",DT.COM.DPPG.CD,,158271143.72115874,169890574.1129488,201153301.52586815,,235065317.7352021,224736471.262147,246669577.8042363,221569758.3500261,256279955.4128446,247571253.5707054,227167947.01690793
Lebanon,LEB,"Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)",DT.NTR.DPPG.CD,2592032702.144119,2967003195.9357414,2558673063.945505,,3822439164.737753,3363331075.9060283,4066401969.9863935,3472320617.5882215,4485713837.313989,3995820133.3528857,3273058275.610125,4283872101.1386275
Botswana,BOT,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,60832656.917749755,78214868.51948254,63343090.629908144,62144177.53447946,64778762.05210511,95909699.54445556,85030203.22735721,84866084.26345973,102673752.6923628,107284476.14560439,91273497.81946921,108932388.62131475
Bolivia,BOL,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,147380981.54307055,135244441.2218481,128314559.45351751,150646683.18018472,126034286.71763842,178640529.31728452,160987613.50747567,163590569.88815328,179104930.94636908,188293463.52527666,153747375.38790956,205714119.3642062
Malawi,MAL,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,351623352.8053011,411144854.36966693,344769091.94057924,394881663.5734828,465181268.5874447,463068021.30489963,419003810.692069,483502891.3104681,389798412.0830607,476560935.5556964,447259854.42856175,438260376.4341023
Niger,NIG,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,13437978.323140362,12619554.372715848,,14137038.525202041,18049250.019442763,16849753.79054069,13904995.965654016,19990223.79547387,16303378.386169361,16698800.366731623,17685139.302013967,20503085.807496313
Vanuatu,VAN,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,6007505.379685336,6068725.823337126,6573818.583334484,7418955.659141805,6316824.215075095,5595125.21934854,6927044.351194437,5981964.864899476,6954745.995900031,8121881.902548719,7501441.978914109,9012646.427684933
Grenada,GRE,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,18513162.608067963,23031635.76040646,21700925.662142195,19231528.839833837,25831345.842448827,,23120029.42457026,25203657.28290527,27482305.22757757,26701564.995976117,26429176.32776316,
Lesotho,LES,"Commitments, public and publicly guaranteed (COM, current US$)",DT.COM.DPPG.CD,199002022.54093003,214080429.97681978,,242862714.76865694,219916048.44884253,245934104.1980429,321323207.3127738,,,354499397.7647675,348406961.9427266,412675488.06122535
Serbia,SER,"Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)",DT.NTR.DPNG.CD,698240229.7076387,752751481.7880244,660834180.1080977,709305319.2458797,744985650.4477397,843927091.9997027,1057284874.7542292,945579048.438868,852401070.7169601,912642686.6266214,,1129350948.7336898
Nigeria,NIG,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,2113481.9286891785,2648803.56144521,2861439.6118977917,2456883.8774449346,2912307.6125719203,2956564.697375499,3365411.2675208175,3667293.683085799,3863562.2137929304,3162704.5848292415,4307138.222812346,4238049.801498423
St. Vincent and the Grenadines,ST.,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,164817179.82057363,130482831.99782974,185660579.40803552,142856783.03449607,180002283.53974587,164261425.36314967,224251213.00144303,190820798.64569366,209899488.59535372,215150906.44165996,254071150.10797432,234950278.06733438
Togo,TOG,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,265312244.8791862,264731254.34958908,245798410.93161914,224778026.74118504,328266348.1042533,258917882.54430327,363709212.3555886,319427816.40771633,312787210.89883405,379516519.1373353,411945920.6496303,350787501.55254376
Costa Rica,COS,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,147919398.54945195,126784285.46839646,136018990.7000927,118336545.88108031,122570645.9101997,170263731.89672038,165403487.75224656,169776286.03125885,157425439.71909517,199509879.51641414,,170159564.96551916
Bosnia and Herzegovina,BOS,"Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)",DT.INT.DPPG.CD,329431121.98106307,379618875.63187665,328789289.3856776,403886270.3505593,425593839.03789794,359552551.82201004,443507838.4176249,497650759.8455857,465299186.0530928,388038100.15464264,400807320.7576894,485906625.7508659
El Salvador,EL ,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,380485478.85191274,498841358.38398874,361784890.380692,482303793.47933245,496938824.62015146,450706023.10689056,512996123.4651186,581719823.1637304,620293757.6000571,471321202.8239328,,545076831.2885602
Somalia,SOM,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,41874485.270850405,40286252.03874658,38552320.536065504,42541036.26839777,47363887.347766615,49830071.02347768,54567881.40746754,47097953.85949952,46156889.87057787,55022880.63337928,52091384.67567417,
Cote d'Ivoire,COT,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,118251986.50002487,103897119.79232883,90415702.59251666,116882841.4554864,135797737.8969034,149210803.82356495,125845099.66246706,124767946.68261033,162086417.36084053,126556287.41593106,156264215.00834137,148525534.88661164
Somalia,SOM,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,17394399.865237832,16249092.506172763,19524749.286564246,22243079.16334971,24144866.594468784,22401946.677112516,20232316.15517267,23431029.57771791,28038294.720486525,25147604.811456077,29073229.419035822,27933134.938031897
Ecuador,ECU,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,117557632.99655074,94218607.99523328,100041682.40494733,123789882.19017452,111964804.03711155,160759461.06690738,121172090.23992036,145008802.28140804,142922587.47469026,165262418.30123112,,162666320.82776624
South Africa,SOU,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,150863750.85692877,147170966.5683646,188848940.60946774,232847456.5004993,222472547.61242855,196981748.5153635,248860362.34277382,253110010.6471402,216286525.59834942,197764746.58444864,215132324.4905981,301976318.05498815
Lebanon,LEB,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,417396299.3365048,543753051.5332354,576843401.9744409,410823146.4336416,526555387.786569,450670939.27684104,673347865.3112754,605421813.599268,517288356.33861977,544886058.7453787,636658210.3553951,811543692.1049057
Pakistan,PAK,"Commitments, public and publicly guaranteed (COM, current US$)",DT.COM.DPPG.CD,1347196294.0681162,1069457506.4374174,1359775044.6057057,1439273392.0808446,1210694946.5562592,1420131108.0478277,1387886065.3042505,1699877363.0561123,1667808010.6421158,1630876052.688225,1893833774.8269656,1573782600.6760867
Angola,ANG,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,43540824.67249366,44929371.72525875,47082132.59970759,64012305.26216189,63250424.182472855,62372244.099151514,60644710.70465538,76816894.60266216,66240387.19779027,80769228.65756576,72356895.5832486,72862416.61290309
Madagascar,MAD,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,76456359.84683353,93439525.23740835,83168085.26924554,81295396.0737985,107518056.56700584,110665638.46684721,87037798.9682991,,90525429.64814366,102576407.52666514,137935896.3037824,122692816.37943625
Armenia,ARM,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,15814687.859542238,16523105.820291134,14031884.100541858,20182521.960087646,16581837.63070934,16235245.81103592,22904519.7485454,24336334.240259383,24439099.410757657,24846641.367817327,24292014.568738393,24114932.03136285
Eritrea,ERI,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,554963378.1743649,530135026.5216285,577692769.7809501,516909415.471469,525588381.602948,523625513.1753806,604563656.1304651,645830910.4752285,690733154.8369727,613558389.4915905,829179623.5385636,630487719.0954756
Mexico,MEX,"Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)",DT.INT.DPPG.CD,388827961.827443,463422881.41257113,479362064.9537102,464261518.34495467,398401074.5253091,581761658.490015,507750210.92050964,507466663.77073354,585546013.4343219,616668512.6150019,527433102.4710395,699407618.6612427
Tajikistan,TAJ,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,50686828.70134725,41730755.68105629,58372143.73607055,46981361.69231018,62026492.5466984,67263802.72910216,68607775.47513928,,74218192.0247117,75607325.06161562,65684097.25739397,87770568.43820684
Bulgaria,BUL,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,32982026.714561194,39477401.23257555,32974390.138084047,45088653.93530714,40983291.38994503,53255877.99287053,55198792.780259974,46151123.03645776,59709189.49171693,63871031.856734216,62308152.3728888,64828443.589224845
Mexico,MEX,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,447009881.2346494,405446180.5185461,472674653.9999997,445322426.9642495,461465082.32270914,548782351.4075692,449695700.21261305,502152692.18551576,495273561.81593496,544082641.0401318,532130068.2794121,635916404.5076795
Cambodia,CAM,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,79747522.48566428,77871434.98340812,,78824025.61936174,113255512.00001252,118219318.63248429,112580095.16429135,106298857.04322302,131161499.71252702,123953733.93568443,141842678.30290094,136484137.96615314
Moldova,MOL,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,178831405.25641114,257631300.42304933,215849601.8409153,259956491.14922532,254203939.1789621,251894066.08256456,292872849.08142763,338866401.7641668,243369403.53015515,360427356.9678085,333285541.1060066,370561485.7953556
Montenegro,MON,"Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)",DT.NFL.DPPG.CD,432438077.39856136,608273275.424203,637659548.2966378,648347738.4614773,669673953.690016,592050817.2048264,554982707.7942257,800428182.3032647,736218596.7412361,706099642.3296586,665565450.4448929,674921371.6394396
Guinea-Bissau,GUI,"Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)",DT.NTR.DPNG.CD,91748285.26023482,83770481.85506758,98125745.95991784,96065356.81064358,98016378.13932972,133643570.18530105,101189326.5758691,135595167.43024614,150547505.83437404,105540924.24479827,145888566.6555844,125834170.78964975
